0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,9.658999999999999,0.0
0.0,0.0,0.0,0.0,14.93,9.658999999999999
0.0,0.0,4.837,0.0,14.93,14.93
0.0,0.0,7.42,4.837,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
0.0,0.0,7.42,7.42,14.93,14.93
250.31599999999997,0.0,7.42,7.42,14.93,14.93
277.316,250.31599999999997,8.03,7.42,14.93,14.93
278.853,277.316,8.03,8.03,14.93,14.93
281.968,278.853,8.03,8.03,14.93,14.93
276.211,281.968,8.03,8.03,14.93,14.93
610.134,276.211,8.03,8.03,14.93,14.93
1237.9569999999999,610.134,8.03,8.03,14.93,14.93
1367.148,1237.9569999999999,8.03,8.03,14.945,14.93
1248.036,1367.148,8.03,8.03,14.95,14.945
1230.83,1248.036,8.03,8.03,14.95,14.95
1231.037,1230.83,8.48,8.03,14.95,14.95
1227.402,1231.037,8.66,8.48,14.95,14.95
1225.974,1227.402,8.66,8.66,14.95,14.95
1276.381,1225.974,8.66,8.66,14.95,14.95
1289.9089999999999,1276.381,8.66,8.66,14.95,14.95
1289.521,1289.9089999999999,8.66,8.66,14.95,14.95
1302.222,1289.521,8.66,8.66,14.95,14.95
1311.105,1302.222,8.66,8.66,14.95,14.95
1302.2060000000001,1311.105,8.66,8.66,14.95,14.95
1300.4569999999999,1302.2060000000001,8.66,8.66,14.95,14.95
1279.756,1300.4569999999999,10.732000000000001,8.66,14.95,14.95
1228.538,1279.756,11.84,10.732000000000001,14.95,14.95
1215.028,1228.538,11.84,11.84,14.95,14.95
1183.448,1215.028,11.84,11.84,14.95,14.95
1177.984,1183.448,11.84,11.84,14.95,14.95
1173.553,1177.984,11.84,11.84,14.95,14.95
1173.221,1173.553,11.84,11.84,14.95,14.95
1188.2060000000001,1173.221,11.84,11.84,14.95,14.95
1181.647,1188.2060000000001,11.84,11.84,14.95,14.95
1196.0230000000001,1181.647,11.84,11.84,14.95,14.95
1209.8419999999999,1196.0230000000001,11.84,11.84,14.95,14.95
1201.856,1209.8419999999999,11.38,11.84,14.95,14.95
1204.656,1201.856,11.38,11.38,14.95,14.95
1218.146,1204.656,11.38,11.38,14.95,14.95
1215.724,1218.146,11.38,11.38,14.95,14.95
1207.796,1215.724,11.38,11.38,14.95,14.95
1205.662,1207.796,11.38,11.38,14.95,14.95
1208.027,1205.662,11.38,11.38,14.95,14.95
1213.421,1208.027,11.38,11.38,14.95,14.95
1190.704,1213.421,11.38,11.38,14.95,14.95
1193.81,1190.704,11.05,11.38,14.95,14.95
1205.931,1193.81,10.87,11.05,14.95,14.95
1217.134,1205.931,10.87,10.87,14.94,14.95
1226.654,1217.134,10.87,10.87,14.94,14.94
1236.2930000000001,1226.654,10.87,10.87,14.94,14.94
1235.076,1236.2930000000001,10.87,10.87,14.94,14.94
1246.506,1235.076,10.87,10.87,14.94,14.94
1233.241,1246.506,10.87,10.87,14.94,14.94
1243.987,1233.241,10.87,10.87,14.94,14.94
1250.1789999999999,1243.987,10.767000000000001,10.87,14.94,14.94
1260.236,1250.1789999999999,10.71,10.767000000000001,14.94,14.94
1270.731,1260.236,10.71,10.71,14.94,14.94
1274.948,1270.731,10.71,10.71,14.94,14.94
1270.153,1274.948,10.71,10.71,14.94,14.94
1275.299,1270.153,10.71,10.71,14.94,14.94
1273.055,1275.299,10.71,10.71,14.94,14.94
1274.812,1273.055,10.71,10.71,14.94,14.94
1289.501,1274.812,10.71,10.71,14.94,14.94
1283.617,1289.501,9.78,10.71,14.94,14.94
1262.381,1283.617,9.78,9.78,14.94,14.94
1277.753,1262.381,9.78,9.78,14.93,14.94
1287.748,1277.753,9.78,9.78,14.93,14.93
1291.4289999999999,1287.748,9.78,9.78,14.93,14.93
1270.5810000000001,1291.4289999999999,9.78,9.78,14.93,14.93
1265.34,1270.5810000000001,9.78,9.78,14.93,14.93
1260.434,1265.34,9.78,9.78,14.93,14.93
1236.098,1260.434,10.151,9.78,14.93,14.93
1236.606,1236.098,10.34,10.151,14.93,14.93
1231.7160000000001,1236.606,10.34,10.34,14.93,14.93
1233.067,1231.7160000000001,10.34,10.34,14.93,14.93
1237.5330000000001,1233.067,10.34,10.34,14.93,14.93
1207.792,1237.5330000000001,10.34,10.34,14.914000000000001,14.93
1193.354,1207.792,10.34,10.34,14.904000000000002,14.914000000000001
1169.379,1193.354,10.34,10.34,14.892999999999999,14.904000000000002
1150.38,1169.379,10.34,10.34,14.883,14.892999999999999
1052.192,1150.38,11.55,10.34,14.87,14.883
1002.304,1052.192,11.55,11.55,14.86,14.87
919.448,1002.304,11.55,11.55,14.844000000000001,14.86
914.687,919.448,11.55,11.55,14.833,14.844000000000001
885.852,914.687,11.55,11.55,14.823,14.833
852.1419999999999,885.852,11.55,11.55,14.812999999999999,14.823
858.295,852.1419999999999,11.55,11.55,14.8,14.812999999999999
854.941,858.295,11.55,11.55,14.79,14.8
857.164,854.941,6.45,11.55,14.78,14.79
867.721,857.164,6.45,6.45,14.763,14.78
854.877,867.721,6.45,6.45,14.753,14.763
856.696,854.877,6.45,6.45,14.74,14.753
855.432,856.696,6.45,6.45,14.732999999999999,14.74
867.2719999999999,855.432,6.45,6.45,14.72,14.732999999999999
854.198,867.2719999999999,6.45,6.45,14.71,14.72
855.0369999999999,854.198,6.45,6.45,14.7,14.71
869.306,855.0369999999999,7.99,6.45,14.684000000000001,14.7
848.456,869.306,7.99,7.99,14.67,14.684000000000001
859.404,848.456,7.99,7.99,14.66,14.67
864.941,859.404,7.99,7.99,14.652999999999999,14.66
861.742,864.941,7.99,7.99,14.64,14.652999999999999
841.4839999999999,861.742,7.99,7.99,14.645999999999999,14.64
855.115,841.4839999999999,7.99,7.99,14.689,14.645999999999999
853.505,855.115,7.99,7.99,14.890999999999998,14.689
851.1089999999999,853.505,8.089,7.99,14.501,14.890999999999998
843.5269999999999,851.1089999999999,8.13,8.089,14.649000000000001,14.501
840.6080000000001,843.5269999999999,8.13,8.13,14.825999999999999,14.649000000000001
861.449,840.6080000000001,8.13,8.13,14.897,14.825999999999999
857.102,861.449,8.13,8.13,14.988,14.897
843.313,857.102,8.13,8.13,15.293,14.988
836.618,843.313,8.13,8.13,15.299000000000001,15.293
853.012,836.618,8.13,8.13,15.071,15.299000000000001
989.9680000000001,853.012,8.13,8.13,14.831,15.071
1138.2,989.9680000000001,13.91,8.13,14.975999999999999,14.831
1232.945,1138.2,13.91,13.91,15.597000000000001,14.975999999999999
1104.782,1232.945,13.91,13.91,15.748,15.597000000000001
960.9760000000001,1104.782,13.91,13.91,15.489,15.748
899.945,960.9760000000001,13.91,13.91,15.183,15.489
904.2739999999999,899.945,13.91,13.91,14.883,15.183
961.347,904.2739999999999,13.91,13.91,14.399000000000001,14.883
1045.922,961.347,13.91,13.91,14.130999999999998,14.399000000000001
1145.07,1045.922,12.693,13.91,14.562999999999999,14.130999999999998
1227.029,1145.07,12.3,12.693,15.025,14.562999999999999
1323.101,1227.029,12.3,12.3,15.329,15.025
1379.743,1323.101,12.3,12.3,15.857999999999999,15.329
1384.319,1379.743,12.3,12.3,15.774000000000001,15.857999999999999
1390.882,1384.319,12.3,12.3,14.864,15.774000000000001
1469.547,1390.882,12.3,12.3,14.556,14.864
1556.933,1469.547,12.3,12.3,14.737,14.556
1592.4589999999998,1556.933,12.3,12.3,14.95,14.737
1664.769,1592.4589999999998,12.3,12.3,15.25,14.95
1725.851,1664.769,25.94,12.3,15.052,15.25
1898.664,1725.851,25.94,25.94,14.731,15.052
1945.996,1898.664,25.94,25.94,14.827,14.731
2046.9560000000001,1945.996,25.94,25.94,14.887,14.827
2071.17,2046.9560000000001,25.94,25.94,15.073,14.887
2156.281,2071.17,25.94,25.94,14.677,15.073
2220.7470000000003,2156.281,25.94,25.94,14.647,14.677
2274.133,2220.7470000000003,25.94,25.94,14.523,14.647
2328.814,2274.133,25.94,25.94,14.970999999999998,14.523
2063.755,2328.814,30.695999999999998,25.94,14.762,14.970999999999998
1756.5829999999999,2063.755,30.94,30.695999999999998,14.657,14.762
1673.4679999999998,1756.5829999999999,30.94,30.94,14.835999999999999,14.657
1793.2079999999999,1673.4679999999998,30.94,30.94,15.029000000000002,14.835999999999999
1837.836,1793.2079999999999,30.94,30.94,14.727,15.029000000000002
1833.635,1837.836,30.94,30.94,14.742,14.727
1740.4660000000001,1833.635,30.94,30.94,14.747,14.742
1731.246,1740.4660000000001,30.94,30.94,14.538,14.747
1772.1270000000002,1731.246,30.94,30.94,14.225999999999999,14.538
1836.9579999999999,1772.1270000000002,30.94,30.94,14.225999999999999,14.225999999999999
1928.213,1836.9579999999999,23.25,30.94,14.359000000000002,14.225999999999999
1870.275,1928.213,23.25,23.25,14.767999999999999,14.359000000000002
1747.2979999999998,1870.275,23.25,23.25,14.55,14.767999999999999
1763.819,1747.2979999999998,23.25,23.25,14.628,14.55
1815.374,1763.819,23.25,23.25,14.66,14.628
1758.535,1815.374,23.25,23.25,14.844000000000001,14.66
1771.9470000000001,1758.535,23.25,23.25,14.479000000000001,14.844000000000001
1809.5539999999999,1771.9470000000001,23.25,23.25,14.387,14.479000000000001
1861.94,1809.5539999999999,23.25,23.25,14.29,14.387
1903.731,1861.94,19.293,23.25,14.525,14.29
1938.201,1903.731,18.01,19.293,14.390999999999998,14.525
1953.72,1938.201,18.01,18.01,14.2,14.390999999999998
1964.994,1953.72,18.01,18.01,14.148,14.2
1975.265,1964.994,18.01,18.01,14.254000000000001,14.148
1993.136,1975.265,18.01,18.01,14.527999999999999,14.254000000000001
2003.369,1993.136,18.01,18.01,14.444,14.527999999999999
2020.672,2003.369,18.01,18.01,14.677999999999999,14.444
1871.675,2020.672,18.01,18.01,15.102,14.677999999999999
1696.601,1871.675,25.08,18.01,15.922,15.102
1699.73,1696.601,25.08,25.08,16.915,15.922
1714.8010000000002,1699.73,25.08,25.08,16.239,16.915
1751.237,1714.8010000000002,25.08,25.08,15.764000000000001,16.239
1739.891,1751.237,25.08,25.08,15.54,15.764000000000001
1771.1229999999998,1739.891,25.08,25.08,15.225,15.54
1761.91,1771.1229999999998,25.08,25.08,14.732000000000001,15.225
1771.375,1761.91,25.08,25.08,14.466,14.732000000000001
1772.36,1771.375,17.593,25.08,14.440999999999999,14.466
1766.524,1772.36,14.23,17.593,14.52,14.440999999999999
1648.9,1766.524,14.23,14.23,14.72,14.52
1568.2679999999998,1648.9,14.23,14.23,14.888,14.72
1510.364,1568.2679999999998,14.23,14.23,15.064,14.888
1499.779,1510.364,14.23,14.23,15.235,15.064
1503.1370000000002,1499.779,14.23,14.23,15.332,15.235
1482.3770000000002,1503.1370000000002,14.23,14.23,15.405999999999999,15.332
1452.934,1482.3770000000002,14.23,14.23,15.578,15.405999999999999
1461.464,1452.934,14.23,14.23,15.184000000000001,15.578
1468.3239999999998,1461.464,13.15,14.23,14.76,15.184000000000001
1477.1770000000001,1468.3239999999998,13.15,13.15,14.802999999999999,14.76
1489.0910000000001,1477.1770000000001,13.15,13.15,15.029000000000002,14.802999999999999
1493.38,1489.0910000000001,13.15,13.15,15.382,15.029000000000002
1502.233,1493.38,13.15,13.15,15.552,15.382
1500.808,1502.233,13.15,13.15,15.65,15.552
1501.204,1500.808,13.15,13.15,15.177,15.65
1513.382,1501.204,13.15,13.15,14.41,15.177
1522.4679999999998,1513.382,13.15,13.15,14.142999999999999,14.41
1461.297,1522.4679999999998,10.2,13.15,15.032,14.142999999999999
1361.5279999999998,1461.297,10.2,10.2,15.633,15.032
1352.918,1361.5279999999998,10.2,10.2,15.523,15.633
1312.858,1352.918,10.2,10.2,15.77,15.523
1315.898,1312.858,10.2,10.2,15.645,15.77
1320.329,1315.898,10.2,10.2,15.094000000000001,15.645
1325.1979999999999,1320.329,10.2,10.2,14.775,15.094000000000001
1303.323,1325.1979999999999,10.2,10.2,15.130999999999998,14.775
1306.251,1303.323,10.2,10.2,14.764000000000001,15.130999999999998
1307.109,1306.251,10.056000000000001,10.2,14.390999999999998,14.764000000000001
1291.511,1307.109,9.99,10.056000000000001,14.257,14.390999999999998
1250.371,1291.511,9.99,9.99,14.31,14.257
1242.243,1250.371,9.99,9.99,14.384,14.31
1240.612,1242.243,9.99,9.99,14.894,14.384
1230.8039999999999,1240.612,9.99,9.99,15.2,14.894
1140.422,1230.8039999999999,9.99,9.99,15.300999999999998,15.2
1137.694,1140.422,9.99,9.99,14.969000000000001,15.300999999999998
1125.246,1137.694,9.99,9.99,15.29,14.969000000000001
1118.565,1125.246,9.99,9.99,15.642999999999999,15.29
1133.155,1118.565,8.12,9.99,15.747,15.642999999999999
1189.497,1133.155,8.12,8.12,15.642999999999999,15.747
1132.542,1189.497,8.12,8.12,15.988,15.642999999999999
1112.269,1132.542,8.12,8.12,16.346,15.988
1084.806,1112.269,8.12,8.12,16.186,16.346
1074.721,1084.806,8.12,8.12,15.842,16.186
1083.4160000000002,1074.721,8.12,8.12,15.377,15.842
1082.0430000000001,1083.4160000000002,8.12,8.12,14.972999999999999,15.377
1083.815,1082.0430000000001,8.12,8.12,15.565,14.972999999999999
1086.588,1083.815,10.33,8.12,16.102999999999998,15.565
1090.485,1086.588,10.33,10.33,16.225,16.102999999999998
1094.61,1090.485,10.33,10.33,15.985,16.225
1090.5,1094.61,10.33,10.33,15.927,15.985
1095.782,1090.5,10.33,10.33,15.955,15.927
1094.326,1095.782,10.33,10.33,15.71,15.955
1093.8110000000001,1094.326,10.33,10.33,15.674000000000001,15.71
1091.605,1093.8110000000001,10.33,10.33,15.915,15.674000000000001
1088.837,1091.605,10.33,10.33,15.942,15.915
1090.8419999999999,1088.837,6.081,10.33,15.585999999999999,15.942
